country,cuisines,restaurant_count,percentage,average_rating,total_reviews
England,Scottish,41,0.03691997370577482,4.304878048780488,12965.0
England,Seafood,4118,3.708206139521481,4.17277804759592,860281.0
England,Sicilian,269,0.24223104699642506,4.5315985130111525,132835.0
England,Singaporean,33,0.029716076397330957,4.121212121212121,3834.0
England,Slovenian,1,0.0009004871635554836,5.0,7.0
England,Soups,670,0.6033263995821739,4.454477611940298,102388.0
England,South American,169,0.15218233064087672,4.363905325443787,24723.0
England,Southern-Italian,434,0.3908114289830798,4.546082949308755,170404.0
England,Southwestern,20,0.01800974327110967,4.2,7483.0
England,Spanish,700,0.6303410144888385,4.397142857142857,179265.0
England,Sri Lankan,106,0.09545163933688125,4.193396226415095,12139.0
England,Steakhouse,1052,0.9473124960603686,4.14638783269962,424374.0
England,Street Food,910,0.81944331883549,4.5005494505494505,98442.0
England,Sushi,504,0.4538455304319637,4.1646825396825395,99990.0
England,Swedish,29,0.02611412774310902,4.206896551724138,3896.0
England,Swiss,9,0.008104384471999352,4.555555555555555,630.0
England,Taiwanese,52,0.04682533250488514,4.288461538461538,1385.0
England,Thai,1777,1.600165689638094,4.198086662915025,321404.0
England,Tibetan,11,0.009905358799110319,4.7727272727272725,1801.0
England,Tunisian,8,0.0072038973084438684,4.0,1490.0
England,Turkish,2058,1.853202582597185,3.946307094266278,212835.0
England,Tuscan,35,0.03151705072444193,4.485714285714286,22988.0
England,Ukrainian,6,0.005402922981332901,4.5,136.0
England,Uzbek,2,0.0018009743271109671,2.75,305.0
England,Venezuelan,11,0.009905358799110319,4.7727272727272725,887.0
England,Vietnamese,158,0.1422769718417664,4.360759493670886,21748.0
England,Welsh,14,0.01260682028977677,4.678571428571429,704.0
England,Wine Bar,786,0.7077829105546101,4.407124681933842,132400.0
England,Xinjiang,3,0.0027014614906664507,3.5,167.0
England,Yunnan,7,0.006303410144888385,4.285714285714286,1141.0
France,Afghani,71,0.04918600623484586,4.23943661971831,701.0
France,African,672,0.46553515760304814,4.220238095238095,8799.0
France,Albanian,28,0.019397298233460338,4.267857142857143,174.0
France,Algerian,122,0.08451679944579148,4.278688524590164,2667.0
France,American,4052,2.807066158642189,3.779491609081935,90317.0
France,Apulian,13,0.009005888465535157,4.6923076923076925,265.0
France,Arabic,201,0.13924489089019745,4.208955223880597,2433.0
France,Argentinian,132,0.0914444059577416,4.325757575757576,2684.0
France,Armenian,101,0.06996882577069623,4.247524752475248,1236.0
France,Asian,9303,6.444752338067198,3.973933139847361,168018.0
France,Assyrian,7,0.0048493245583650845,4.714285714285714,80.0
France,Australian,31,0.021475580187045377,4.403225806451613,913.0
France,Austrian,8,0.005542085209560097,4.4375,173.0
France,Azerbaijani,4,0.0027710426047800486,4.125,15.0
France,Bahamian,2,0.0013855213023900243,4.5,4.0
France,Balti,1,0.0006927606511950121,4.0,2.0
France,Bangladeshi,34,0.023553862140630412,4.161764705882353,455.0
France,Bar,7534,5.219258746103221,3.930780461906026,186830.0
France,Barbecue,1847,1.2795289227571873,3.9989171629669733,36532.0
France,Beer restaurants,69,0.04780048493245584,4.304347826086956,1553.0
France,Beijing cuisine,6,0.004156563907170073,4.25,164.0
France,Belgian,516,0.3574644960166263,4.040697674418604,14696.0
France,Brazilian,151,0.10460685833044683,4.122516556291391,2272.0
France,Brew Pub,1543,1.0689296847939038,4.232663642255346,25853.0
France,British,358,0.24800831312781435,4.322625698324022,11691.0
France,Burmese,3,0.0020782819535850364,4.333333333333333,18.0
France,Cafe,4902,3.3959127121579495,4.113525091799265,91702.0
France,Cajun & Creole,267,0.18496709386906823,4.297752808988764,3732.0
France,Calabrian,10,0.006927606511950121,4.35,546.0
France,Cambodian,217,0.15032906130931764,4.34331797235023,3137.0
France,Campania,235,0.16279875303082783,4.376595744680851,11793.0
France,Canadian,88,0.060962937305161065,4.2102272727272725,1544.0
France,Caribbean,265,0.1835815725666782,4.190566037735849,5434.0
France,Catalan,191,0.13231728437824733,4.280104712041885,5954.0
France,Caucasian,15,0.010391409767925183,4.2,218.0
France,Central American,190,0.1316245237270523,4.11578947368421,3618.0
France,Central Asian,53,0.036716314513335645,4.066037735849057,751.0
France,Central European,145,0.10045029442327674,4.158620689655172,2275.0
France,Central-Italian,297,0.20574991340491863,4.335016835016835,10519.0
France,Chilean,25,0.017319016279875303,4.46,247.0
France,Chinese,4073,2.821614132317284,3.801497667566904,73202.0
France,Colombian,43,0.029788708001385524,4.267441860465116,429.0
France,Contemporary,1711,1.1853134741946658,4.342489772063121,44921.0
France,Costa Rican,1,0.0006927606511950121,4.0,13.0
France,Croatian,4,0.0027710426047800486,4.625,39.0
France,Cuban,54,0.03740907516453065,3.962962962962963,1117.0
France,Czech,3,0.0020782819535850364,4.333333333333333,14.0
France,Danish,20,0.013855213023900243,4.2,127.0
France,Deli,1359,0.9414617249740215,4.277777777777778,18357.0
France,Diner,908,0.629026671285071,4.238986784140969,20054.0
France,Dining bars,1266,0.8770349844128854,4.349921011058452,22730.0
France,Dutch,20,0.013855213023900243,4.3,148.0
France,Eastern European,133,0.09213716660893662,4.2180451127819545,1940.0
France,Ecuadorean,5,0.0034638032559750607,4.5,30.0
France,Egyptian,18,0.012469691721510218,4.138888888888889,203.0
France,Emilian,2,0.0013855213023900243,4.5,223.0
France,Ethiopian,42,0.02909594735019051,4.404761904761905,741.0
France,European,31220,21.62798753030828,4.080124919923126,1139116.0
France,Fast food,8345,5.781087634222376,3.6690832834032356,110614.0
France,French,81560,56.501558711465194,4.091582883766552,1921104.0
France,Fruit parlours,9,0.006234845860755109,4.666666666666667,53.0
France,Fujian,7,0.0048493245583650845,3.857142857142857,111.0
France,Fusion,961,0.6657429857984067,4.356399583766909,24787.0
France,Gastropub,3067,2.1246969172151022,4.190251059667427,99821.0
France,Georgian,14,0.009698649116730169,4.178571428571429,169.0
France,German,57,0.03948735711811569,3.9035087719298245,1705.0
France,Greek,366,0.25355039833737447,4.103825136612022,4689.0
France,Grill,2543,1.761690335988916,3.991938655131734,63903.0
France,Guatemalan,2,0.0013855213023900243,4.5,13.0
France,Hawaiian,215,0.1489435400069276,4.446511627906977,1821.0
France,Healthy,4144,2.8708001385521302,4.43351833976834,186038.0
France,Hokkaido cuisine,3,0.0020782819535850364,4.666666666666667,26.0
France,Hungarian,8,0.005542085209560097,4.5,226.0
France,Indian,1575,1.091098025632144,4.060952380952381,29772.0
France,Indonesian,81,0.056113612746795986,4.2592592592592595,1512.0
France,International,1990,1.378593695878074,4.179899497487437,51318.0
France,Irish,109,0.07551091098025632,4.0504587155963305,4423.0
France,Israeli,77,0.053342570142015926,4.214285714285714,3718.0
France,Italian,15519,10.750952545895393,4.049455506153747,308752.0
France,Jamaican,11,0.007620367163145133,4.2727272727272725,79.0
France,Japanese,4662,3.2296501558711466,3.8457743457743456,86460.0
France,Japanese Fusion,74,0.051264288188430894,4.243243243243243,815.0
France,Japanese sweets parlour,16,0.011084170419120194,4.40625,124.0
France,Kaiseki,1,0.0006927606511950121,4.0,2.0
France,Kappo,1,0.0006927606511950121,4.0,29.0
France,Korean,359,0.24870107377900932,4.242339832869081,4187.0
France,Kyoto cuisine,3,0.0020782819535850364,4.666666666666667,28.0
France,Kyushu cuisine,1,0.0006927606511950121,4.5,18.0
France,Latin,301,0.20852095600969864,4.270764119601329,6244.0
France,Lazio,152,0.10529961898164185,4.2993421052631575,6870.0
France,Lebanese,915,0.6338759958434361,4.242622950819672,13777.0
France,Ligurian,8,0.005542085209560097,4.3125,475.0
France,Lombard,1,0.0006927606511950121,4.0,9.0
France,Malaysian,14,0.009698649116730169,4.464285714285714,92.0
France,Medicinal foods,6,0.004156563907170073,4.333333333333333,51.0
France,Mediterranean,10526,7.291998614478698,4.181597947938438,299395.0
France,Mexican,652,0.45167994457914795,3.937883435582822,10374.0
France,Middle Eastern,2797,1.9376515413924489,4.191097604576332,49946.0
France,Mongolian,5,0.0034638032559750607,4.5,19.0
France,Moroccan,1711,1.1853134741946658,4.189947399181765,30235.0
France,Native American,26,0.018011776931070315,3.769230769230769,250.0
France,Neapolitan,234,0.16210599237963283,4.384615384615385,12075.0
France,Nepalese,51,0.035330793210945614,4.450980392156863,786.0
France,New Zealand,6,0.004156563907170073,4.666666666666667,75.0
France,Nigerian,1,0.0006927606511950121,5.0,2.0
France,Northern-Italian,118,0.08174575684101143,4.3940677966101696,2461.0
France,Norwegian,12,0.008313127814340146,4.416666666666667,80.0
France,Not specified,17993,12.464842396951854,3.8665314288890125,168963.0
France,Pakistani,435,0.3013508832698303,4.037931034482758,9340.0
France,Persian,44,0.030481468652580532,4.329545454545454,1042.0
France,Peruvian,102,0.07066158642189123,4.137254901960785,1717.0
France,Philippine,9,0.006234845860755109,4.111111111111111,80.0
France,Pizza,11754,8.142708694146172,4.042070784413816,188244.0
France,Polish,25,0.017319016279875303,4.24,659.0
France,Polynesian,31,0.021475580187045377,4.483870967741935,501.0
France,Portuguese,683,0.47315552476619327,4.116398243045388,9643.0
France,Pub,5604,3.882230689296848,4.029532476802284,85417.0
France,Romagna,2,0.0013855213023900243,5.0,3.0
France,Romana,154,0.10668514028403185,4.314935064935065,7045.0
France,Romanian,13,0.009005888465535157,4.269230769230769,126.0
France,Russian,70,0.04849324558365085,4.107142857142857,917.0
France,Salvadoran,2,0.0013855213023900243,4.5,2.0
France,Sardinian,26,0.018011776931070315,4.538461538461538,519.0
France,Scandinavian,51,0.035330793210945614,4.294117647058823,674.0
France,Scottish,12,0.008313127814340146,4.125,332.0
France,Seafood,3241,2.2452372705230346,4.100740512187596,103868.0
France,Sicilian,150,0.10391409767925182,4.443333333333333,4190.0
France,Singaporean,2,0.0013855213023900243,4.25,65.0
France,Slovenian,2,0.0013855213023900243,5.0,6.0
France,Soups,424,0.29373051610668516,4.298349056603773,7527.0
France,South American,420,0.2909594735019051,4.180952380952381,5535.0
France,Southern-Italian,524,0.36300658122618634,4.383587786259542,17697.0
France,Southwestern,15,0.010391409767925183,4.1,261.0
France,Spanish,1726,1.195704883962591,4.206257242178447,26152.0
France,Sri Lankan,48,0.03325251125736058,4.25,735.0
France,Steakhouse,1143,0.7918254243158989,3.6758530183727034,38617.0
France,Street Food,1828,1.2663664703844821,4.24753829321663,22445.0
France,Sushi,2437,1.6882577069622446,3.8707427164546573,39404.0
France,Swedish,35,0.024246622791825424,3.8,407.0
France,Swiss,86,0.05957741600277105,4.191860465116279,2290.0
France,Taiwanese,67,0.046414963630065816,4.365671641791045,591.0
France,Thai,2331,1.6148250779355733,4.093736593736594,39944.0
France,Tibetan,43,0.029788708001385524,4.383720930232558,748.0
France,Tunisian,435,0.3013508832698303,4.1770114942528735,7467.0
France,Turkish,1643,1.1382057499134048,4.0197808886183815,15455.0
France,Tuscan,82,0.05680637339799099,4.347560975609756,4682.0
France,Ukrainian,8,0.005542085209560097,4.4375,71.0
France,Uzbek,4,0.0027710426047800486,4.625,16.0
France,Venezuelan,11,0.007620367163145133,4.636363636363637,71.0
France,Vietnamese,3131,2.1690335988915828,4.057809006707123,53820.0
France,Welsh,4,0.0027710426047800486,3.75,42.0
France,Wine Bar,2770,1.9189470038101835,4.3846570397111915,49446.0
France,Xinjiang,4,0.0027710426047800486,3.75,59.0
France,Yunnan,4,0.0027710426047800486,4.25,45.0
Germany,Afghani,60,0.0651734700527905,4.308333333333334,936.0
Germany,African,141,0.1531576546240577,4.280141843971631,2011.0
Germany,Albanian,9,0.009776020507918577,4.166666666666667,26.0
Germany,Algerian,11,0.011948469509678261,3.9545454545454546,85.0
Germany,American,1852,2.011687775629467,3.8841792656587475,24840.0
Germany,Apulian,14,0.015207143012317787,4.142857142857143,108.0
Germany,Arabic,185,0.20095153266277074,4.278378378378378,936.0
Germany,Argentinian,124,0.1346918381091004,4.221774193548387,2946.0
Germany,Armenian,8,0.008689796007038734,4.5,15.0
Germany,Asian,4384,4.762008211857227,4.059420620437956,56228.0
Germany,Assyrian,9,0.009776020507918577,4.444444444444445,33.0
Germany,Australian,28,0.030414286024635574,4.196428571428571,446.0
Germany,Austrian,405,0.43992092285633594,4.193827160493827,6274.0
Germany,Azerbaijani,5,0.005431122504399209,4.1,10.0
Germany,Bahamian,1,0.0010862245008798417,4.0,2.0
Germany,Balti,33,0.035845408529034783,4.424242424242424,439.0
Germany,Bangladeshi,7,0.007603571506158893,4.428571428571429,29.0
Germany,Bar,3095,3.3618648302231104,4.087399030694669,76604.0
Germany,Barbecue,947,1.0286546023332102,4.134107708553326,18260.0
Germany,Beer restaurants,206,0.22376224718124743,4.216019417475728,2458.0
Germany,Beijing cuisine,4,0.004344898003519367,4.125,20.0
Germany,Belgian,34,0.036931633029914625,4.382352941176471,232.0
Germany,Brazilian,51,0.055397449544871934,3.9901960784313726,438.0
Germany,Brew Pub,414,0.44969694336425453,4.0398550724637685,24220.0
Germany,British,54,0.05865612304751146,4.175925925925926,916.0
Germany,Burmese,1,0.0010862245008798417,4.0,19.0
Germany,Cafe,9119,9.905281223523279,4.183463099024015,69167.0
Germany,Cajun & Creole,18,0.019552041015837154,4.333333333333333,193.0
Germany,Calabrian,9,0.009776020507918577,4.111111111111111,33.0
Germany,Cambodian,3,0.0032586735026395256,3.8333333333333335,22.0
Germany,Campania,84,0.09124285807390671,4.363095238095238,1879.0
Germany,Canadian,26,0.028241837022875887,4.134615384615385,326.0
Germany,Caribbean,47,0.05105255154135256,4.085106382978723,257.0
Germany,Catalan,9,0.009776020507918577,4.388888888888889,301.0
Germany,Caucasian,8,0.008689796007038734,3.8125,42.0
Germany,Central American,136,0.1477265321196585,3.8051470588235294,4109.0
Germany,Central Asian,28,0.030414286024635574,4.25,106.0
Germany,Central European,8241,8.951576111750777,4.092889212474215,177141.0
Germany,Central-Italian,126,0.13686428711086007,4.2936507936507935,2497.0
Germany,Chilean,15,0.016293367513197626,4.4,120.0
Germany,Chinese,2398,2.604766353109861,3.834236864053378,16564.0
Germany,Colombian,15,0.016293367513197626,4.133333333333334,140.0
Germany,Contemporary,882,0.9580500097760205,4.243197278911564,10346.0
Germany,Costa Rican,3,0.0032586735026395256,4.333333333333333,5.0
Germany,Croatian,713,0.7744780691273273,4.155680224403927,5458.0
Germany,Cuban,24,0.026069388021116205,3.875,347.0
Germany,Czech,51,0.055397449544871934,4.196078431372549,559.0
Germany,Danish,18,0.019552041015837154,4.25,139.0
Germany,Deli,1350,1.4664030761877864,4.207037037037037,9584.0
Germany,Diner,2854,3.100084725511069,4.179397337070778,21078.0
Germany,Dining bars,175,0.19008928765397232,4.311428571428571,1876.0
Germany,Dutch,90,0.09776020507918576,4.116666666666666,495.0
Germany,Eastern European,132,0.14338163411613913,4.3106060606060606,1620.0
Germany,Ecuadorean,1,0.0010862245008798417,4.5,2.0
Germany,Egyptian,10,0.010862245008798418,4.05,55.0
Germany,Emilian,2,0.0021724490017596835,4.5,58.0
Germany,Ethiopian,61,0.06625969455367035,4.30327868852459,1033.0
Germany,European,17715,19.2424670330864,4.084956251764042,327399.0
Germany,Fast food,3247,3.5269709543568464,3.7850323375423467,24832.0
Germany,French,922,1.001498989811214,4.311822125813449,9442.0
Germany,Fruit parlours,6,0.006517347005279051,3.9166666666666665,51.0
Germany,Fujian,2,0.0021724490017596835,4.5,35.0
Germany,Fusion,437,0.4746801068844909,4.3192219679633865,5352.0
Germany,Gastropub,1285,1.3957984836305968,4.126459143968872,26184.0
Germany,Georgian,21,0.022810714518476678,4.142857142857143,85.0
Germany,German,29021,31.52332124003389,4.0691740463802075,345348.0
Germany,Greek,4183,4.543677087180378,4.091202486253885,33289.0
Germany,Grill,2077,2.2560882883274314,4.156475686085701,22919.0
Germany,Guatemalan,2,0.0021724490017596835,4.5,2.0
Germany,Hawaiian,43,0.046707653537833196,4.27906976744186,396.0
Germany,Healthy,1503,1.6325954248224022,4.36127744510978,19770.0
Germany,Hokkaido cuisine,1,0.0010862245008798417,5.0,1.0
Germany,Hungarian,62,0.0673459190545502,4.266129032258065,508.0
Germany,Indian,1177,1.2784862375355739,4.120220900594733,17817.0
Germany,Indonesian,23,0.024983163520236364,4.326086956521739,149.0
