country,cuisines,restaurant_count,percentage,average_rating,total_reviews,obesity_rate,GDP per capita
France,Healthy,4144,2.8708001385521302,4.43351833976834,186038.0,22.8,40849.99738
France,Hokkaido cuisine,3,0.002078281953585,4.666666666666667,26.0,22.8,40849.99738
France,Hungarian,8,0.00554208520956,4.5,226.0,22.8,40849.99738
France,Indian,1575,1.091098025632144,4.060952380952381,29772.0,22.8,40849.99738
France,Indonesian,81,0.0561136127467959,4.25925925925926,1512.0,22.8,40849.99738
France,International,1990,1.378593695878074,4.179899497487437,51318.0,22.8,40849.99738
France,Irish,109,0.0755109109802563,4.0504587155963305,4423.0,22.8,40849.99738
France,Israeli,77,0.0533425701420159,4.214285714285714,3718.0,22.8,40849.99738
France,Italian,15519,10.750952545895393,4.049455506153747,308752.0,22.8,40849.99738
France,Jamaican,11,0.0076203671631451,4.2727272727272725,79.0,22.8,40849.99738
France,Japanese,4662,3.2296501558711466,3.8457743457743456,86460.0,22.8,40849.99738
France,Japanese Fusion,74,0.0512642881884308,4.243243243243243,815.0,22.8,40849.99738
France,Japanese sweets parlour,16,0.0110841704191201,4.40625,124.0,22.8,40849.99738
France,Kaiseki,1,0.000692760651195,4.0,2.0,22.8,40849.99738
France,Kappo,1,0.000692760651195,4.0,29.0,22.8,40849.99738
France,Korean,359,0.2487010737790093,4.242339832869081,4187.0,22.8,40849.99738
France,Kyoto cuisine,3,0.002078281953585,4.666666666666667,28.0,22.8,40849.99738
France,Kyushu cuisine,1,0.000692760651195,4.5,18.0,22.8,40849.99738
France,Latin,301,0.2085209560096986,4.270764119601329,6244.0,22.8,40849.99738
France,Lazio,152,0.1052996189816418,4.2993421052631575,6870.0,22.8,40849.99738
France,Lebanese,915,0.6338759958434361,4.242622950819672,13777.0,22.8,40849.99738
France,Ligurian,8,0.00554208520956,4.3125,475.0,22.8,40849.99738
France,Lombard,1,0.000692760651195,4.0,9.0,22.8,40849.99738
France,Malaysian,14,0.0096986491167301,4.464285714285714,92.0,22.8,40849.99738
France,Medicinal foods,6,0.00415656390717,4.333333333333333,51.0,22.8,40849.99738
France,Mediterranean,10526,7.291998614478698,4.181597947938438,299395.0,22.8,40849.99738
France,Mexican,652,0.4516799445791479,3.937883435582822,10374.0,22.8,40849.99738
France,Middle Eastern,2797,1.9376515413924489,4.191097604576332,49946.0,22.8,40849.99738
France,Mongolian,5,0.003463803255975,4.5,19.0,22.8,40849.99738
France,Moroccan,1711,1.1853134741946658,4.189947399181765,30235.0,22.8,40849.99738
France,Native American,26,0.0180117769310703,3.769230769230769,250.0,22.8,40849.99738
France,Neapolitan,234,0.1621059923796328,4.384615384615385,12075.0,22.8,40849.99738
France,Nepalese,51,0.0353307932109456,4.450980392156863,786.0,22.8,40849.99738
France,New Zealand,6,0.00415656390717,4.666666666666667,75.0,22.8,40849.99738
France,Nigerian,1,0.000692760651195,5.0,2.0,22.8,40849.99738
France,Northern-Italian,118,0.0817457568410114,4.3940677966101696,2461.0,22.8,40849.99738
France,Norwegian,12,0.0083131278143401,4.416666666666667,80.0,22.8,40849.99738
France,Not specified,17993,12.464842396951854,3.866531428889013,168963.0,22.8,40849.99738
France,Pakistani,435,0.3013508832698303,4.037931034482758,9340.0,22.8,40849.99738
France,Persian,44,0.0304814686525805,4.329545454545454,1042.0,22.8,40849.99738
France,Peruvian,102,0.0706615864218912,4.137254901960785,1717.0,22.8,40849.99738
France,Philippine,9,0.0062348458607551,4.111111111111111,80.0,22.8,40849.99738
France,Pizza,11754,8.142708694146172,4.042070784413816,188244.0,22.8,40849.99738
France,Polish,25,0.0173190162798753,4.24,659.0,22.8,40849.99738
France,Polynesian,31,0.0214755801870453,4.483870967741935,501.0,22.8,40849.99738
France,Portuguese,683,0.4731555247661932,4.116398243045388,9643.0,22.8,40849.99738
France,Pub,5604,3.882230689296848,4.029532476802284,85417.0,22.8,40849.99738
France,Romagna,2,0.00138552130239,5.0,3.0,22.8,40849.99738
France,Romana,154,0.1066851402840318,4.314935064935065,7045.0,22.8,40849.99738
France,Romanian,13,0.0090058884655351,4.269230769230769,126.0,22.8,40849.99738
France,Russian,70,0.0484932455836508,4.107142857142857,917.0,22.8,40849.99738
France,Salvadoran,2,0.00138552130239,4.5,2.0,22.8,40849.99738
France,Sardinian,26,0.0180117769310703,4.538461538461538,519.0,22.8,40849.99738
France,Scandinavian,51,0.0353307932109456,4.294117647058823,674.0,22.8,40849.99738
France,Scottish,12,0.0083131278143401,4.125,332.0,22.8,40849.99738
France,Seafood,3241,2.2452372705230346,4.100740512187596,103868.0,22.8,40849.99738
France,Sicilian,150,0.1039140976792518,4.443333333333333,4190.0,22.8,40849.99738
France,Singaporean,2,0.00138552130239,4.25,65.0,22.8,40849.99738
France,Slovenian,2,0.00138552130239,5.0,6.0,22.8,40849.99738
France,Soups,424,0.2937305161066851,4.298349056603773,7527.0,22.8,40849.99738
France,South American,420,0.2909594735019051,4.180952380952381,5535.0,22.8,40849.99738
France,Southern-Italian,524,0.3630065812261863,4.383587786259542,17697.0,22.8,40849.99738
France,Southwestern,15,0.0103914097679251,4.1,261.0,22.8,40849.99738
France,Spanish,1726,1.195704883962591,4.206257242178447,26152.0,22.8,40849.99738
France,Sri Lankan,48,0.0332525112573605,4.25,735.0,22.8,40849.99738
France,Steakhouse,1143,0.7918254243158989,3.675853018372704,38617.0,22.8,40849.99738
France,Street Food,1828,1.266366470384482,4.24753829321663,22445.0,22.8,40849.99738
France,Sushi,2437,1.6882577069622446,3.870742716454657,39404.0,22.8,40849.99738
France,Swedish,35,0.0242466227918254,3.8,407.0,22.8,40849.99738
France,Swiss,86,0.059577416002771,4.191860465116279,2290.0,22.8,40849.99738
France,Taiwanese,67,0.0464149636300658,4.365671641791045,591.0,22.8,40849.99738
France,Thai,2331,1.6148250779355733,4.093736593736594,39944.0,22.8,40849.99738
France,Tibetan,43,0.0297887080013855,4.383720930232558,748.0,22.8,40849.99738
France,Tunisian,435,0.3013508832698303,4.1770114942528735,7467.0,22.8,40849.99738
France,Turkish,1643,1.1382057499134048,4.0197808886183815,15455.0,22.8,40849.99738
France,Tuscan,82,0.0568063733979909,4.347560975609756,4682.0,22.8,40849.99738
France,Ukrainian,8,0.00554208520956,4.4375,71.0,22.8,40849.99738
France,Uzbek,4,0.00277104260478,4.625,16.0,22.8,40849.99738
France,Venezuelan,11,0.0076203671631451,4.636363636363637,71.0,22.8,40849.99738
France,Vietnamese,3131,2.1690335988915828,4.057809006707123,53820.0,22.8,40849.99738
France,Welsh,4,0.00277104260478,3.75,42.0,22.8,40849.99738
France,Wine Bar,2770,1.9189470038101837,4.384657039711192,49446.0,22.8,40849.99738
France,Xinjiang,4,0.00277104260478,3.75,59.0,22.8,40849.99738
France,Yunnan,4,0.00277104260478,4.25,45.0,22.8,40849.99738
Germany,Afghani,60,0.0651734700527905,4.308333333333334,936.0,25.2,47609.781
Germany,African,141,0.1531576546240577,4.280141843971631,2011.0,25.2,47609.781
Germany,Albanian,9,0.0097760205079185,4.166666666666667,26.0,25.2,47609.781
Germany,Algerian,11,0.0119484695096782,3.954545454545455,85.0,25.2,47609.781
Germany,American,1852,2.011687775629467,3.884179265658748,24840.0,25.2,47609.781
Germany,Apulian,14,0.0152071430123177,4.142857142857143,108.0,25.2,47609.781
Germany,Arabic,185,0.2009515326627707,4.278378378378378,936.0,25.2,47609.781
Germany,Argentinian,124,0.1346918381091004,4.221774193548387,2946.0,25.2,47609.781
Germany,Armenian,8,0.0086897960070387,4.5,15.0,25.2,47609.781
Germany,Asian,4384,4.762008211857227,4.059420620437956,56228.0,25.2,47609.781
Germany,Assyrian,9,0.0097760205079185,4.444444444444445,33.0,25.2,47609.781
Germany,Australian,28,0.0304142860246355,4.196428571428571,446.0,25.2,47609.781
Germany,Austrian,405,0.4399209228563359,4.193827160493827,6274.0,25.2,47609.781
Germany,Azerbaijani,5,0.0054311225043992,4.1,10.0,25.2,47609.781
Germany,Bahamian,1,0.0010862245008798,4.0,2.0,25.2,47609.781
Germany,Balti,33,0.0358454085290347,4.424242424242424,439.0,25.2,47609.781
Germany,Bangladeshi,7,0.0076035715061588,4.428571428571429,29.0,25.2,47609.781
Germany,Bar,3095,3.3618648302231104,4.087399030694669,76604.0,25.2,47609.781
Germany,Barbecue,947,1.0286546023332102,4.134107708553326,18260.0,25.2,47609.781
Germany,Beer restaurants,206,0.2237622471812474,4.216019417475728,2458.0,25.2,47609.781
Germany,Beijing cuisine,4,0.0043448980035193,4.125,20.0,25.2,47609.781
Germany,Belgian,34,0.0369316330299146,4.382352941176471,232.0,25.2,47609.781
Germany,Brazilian,51,0.0553974495448719,3.9901960784313726,438.0,25.2,47609.781
Germany,Brew Pub,414,0.4496969433642545,4.0398550724637685,24220.0,25.2,47609.781
Germany,British,54,0.0586561230475114,4.175925925925926,916.0,25.2,47609.781
Germany,Burmese,1,0.0010862245008798,4.0,19.0,25.2,47609.781
Germany,Cafe,9119,9.90528122352328,4.183463099024015,69167.0,25.2,47609.781
Germany,Cajun & Creole,18,0.0195520410158371,4.333333333333333,193.0,25.2,47609.781
Germany,Calabrian,9,0.0097760205079185,4.111111111111111,33.0,25.2,47609.781
Germany,Cambodian,3,0.0032586735026395,3.8333333333333335,22.0,25.2,47609.781
Germany,Campania,84,0.0912428580739067,4.363095238095238,1879.0,25.2,47609.781
Germany,Canadian,26,0.0282418370228758,4.134615384615385,326.0,25.2,47609.781
Germany,Caribbean,47,0.0510525515413525,4.085106382978723,257.0,25.2,47609.781
Germany,Catalan,9,0.0097760205079185,4.388888888888889,301.0,25.2,47609.781
Germany,Caucasian,8,0.0086897960070387,3.8125,42.0,25.2,47609.781
Germany,Central American,136,0.1477265321196585,3.8051470588235294,4109.0,25.2,47609.781
Germany,Central Asian,28,0.0304142860246355,4.25,106.0,25.2,47609.781
Germany,Central European,8241,8.951576111750777,4.092889212474215,177141.0,25.2,47609.781
Germany,Central-Italian,126,0.13686428711086,4.2936507936507935,2497.0,25.2,47609.781
Germany,Chilean,15,0.0162933675131976,4.4,120.0,25.2,47609.781
Germany,Chinese,2398,2.604766353109861,3.834236864053378,16564.0,25.2,47609.781
Germany,Colombian,15,0.0162933675131976,4.133333333333334,140.0,25.2,47609.781
Germany,Contemporary,882,0.9580500097760204,4.243197278911564,10346.0,25.2,47609.781
Germany,Costa Rican,3,0.0032586735026395,4.333333333333333,5.0,25.2,47609.781
Germany,Croatian,713,0.7744780691273273,4.155680224403927,5458.0,25.2,47609.781
Germany,Cuban,24,0.0260693880211162,3.875,347.0,25.2,47609.781
Germany,Czech,51,0.0553974495448719,4.196078431372549,559.0,25.2,47609.781
Germany,Danish,18,0.0195520410158371,4.25,139.0,25.2,47609.781
Germany,Deli,1350,1.4664030761877864,4.207037037037037,9584.0,25.2,47609.781
Germany,Diner,2854,3.100084725511069,4.179397337070778,21078.0,25.2,47609.781
Germany,Dining bars,175,0.1900892876539723,4.311428571428571,1876.0,25.2,47609.781
Germany,Dutch,90,0.0977602050791857,4.116666666666666,495.0,25.2,47609.781
Germany,Eastern European,132,0.1433816341161391,4.3106060606060606,1620.0,25.2,47609.781
Germany,Ecuadorean,1,0.0010862245008798,4.5,2.0,25.2,47609.781
Germany,Egyptian,10,0.0108622450087984,4.05,55.0,25.2,47609.781
Germany,Emilian,2,0.0021724490017596,4.5,58.0,25.2,47609.781
Germany,Ethiopian,61,0.0662596945536703,4.30327868852459,1033.0,25.2,47609.781
Germany,European,17715,19.2424670330864,4.084956251764042,327399.0,25.2,47609.781
Germany,Fast food,3247,3.5269709543568464,3.7850323375423462,24832.0,25.2,47609.781
Germany,French,922,1.001498989811214,4.311822125813449,9442.0,25.2,47609.781
Germany,Fruit parlours,6,0.006517347005279,3.9166666666666665,51.0,25.2,47609.781
Germany,Fujian,2,0.0021724490017596,4.5,35.0,25.2,47609.781
Germany,Fusion,437,0.4746801068844909,4.3192219679633865,5352.0,25.2,47609.781
Germany,Gastropub,1285,1.3957984836305968,4.126459143968872,26184.0,25.2,47609.781
Germany,Georgian,21,0.0228107145184766,4.142857142857143,85.0,25.2,47609.781
Germany,German,29021,31.52332124003389,4.069174046380208,345348.0,25.2,47609.781
Germany,Greek,4183,4.543677087180378,4.091202486253885,33289.0,25.2,47609.781
Germany,Grill,2077,2.256088288327432,4.156475686085701,22919.0,25.2,47609.781
Germany,Guatemalan,2,0.0021724490017596,4.5,2.0,25.2,47609.781
Germany,Hawaiian,43,0.0467076535378331,4.27906976744186,396.0,25.2,47609.781
Germany,Healthy,1503,1.6325954248224022,4.36127744510978,19770.0,25.2,47609.781
Germany,Hokkaido cuisine,1,0.0010862245008798,5.0,1.0,25.2,47609.781
Germany,Hungarian,62,0.0673459190545502,4.266129032258065,508.0,25.2,47609.781
Germany,Indian,1177,1.278486237535574,4.120220900594733,17817.0,25.2,47609.781
Germany,Indonesian,23,0.0249831635202363,4.326086956521739,149.0,25.2,47609.781
Germany,International,3795,4.122221980839,4.1387351778656125,45178.0,25.2,47609.781
Germany,Irish,112,0.1216571440985423,4.183035714285714,3695.0,25.2,47609.781
Germany,Israeli,42,0.0456214290369533,4.285714285714286,584.0,25.2,47609.781
Germany,Italian,12907,14.01989963285612,4.047687301464322,120567.0,25.2,47609.781
Germany,Jamaican,8,0.0086897960070387,4.125,32.0,25.2,47609.781
Germany,Japanese,1241,1.3480046055918835,4.070104754230459,16139.0,25.2,47609.781
Germany,Japanese Fusion,63,0.06843214355543,4.523809523809524,421.0,25.2,47609.781
Germany,Japanese sweets parlour,4,0.0043448980035193,4.25,11.0,25.2,47609.781
Germany,Kaiseki,2,0.0021724490017596,4.5,24.0,25.2,47609.781
Germany,Korean,199,0.2161586756750885,4.28140703517588,2037.0,25.2,47609.781
Germany,Kyushu cuisine,1,0.0010862245008798,4.5,11.0,25.2,47609.781
Germany,Latin,189,0.2052964306662901,4.026455026455026,4469.0,25.2,47609.781
Germany,Latvian,2,0.0021724490017596,4.75,24.0,25.2,47609.781
Germany,Lazio,11,0.0119484695096782,4.363636363636363,787.0,25.2,47609.781
Germany,Lebanese,143,0.1553301036258173,4.367132867132868,1906.0,25.2,47609.781
Germany,Ligurian,2,0.0021724490017596,4.0,18.0,25.2,47609.781
Germany,Lombard,6,0.006517347005279,4.666666666666667,331.0,25.2,47609.781
Germany,Malaysian,6,0.006517347005279,3.9166666666666665,179.0,25.2,47609.781
Germany,Medicinal foods,9,0.0097760205079185,4.5,24.0,25.2,47609.781
Germany,Mediterranean,8102,8.800590906128479,4.114477906689706,110007.0,25.2,47609.781
Germany,Mexican,563,0.611544393995351,3.758436944937833,7845.0,25.2,47609.781
Germany,Middle Eastern,1099,1.193760726466946,4.212920837124659,11188.0,25.2,47609.781
Germany,Mongolian,324,0.3519367382850688,3.549382716049383,2797.0,25.2,47609.781
Germany,Moroccan,69,0.0749494905607091,4.318840579710145,417.0,25.2,47609.781
Germany,Native American,12,0.0130346940105581,4.125,46.0,25.2,47609.781
Germany,Neapolitan,82,0.089070409072147,4.365853658536586,1873.0,25.2,47609.781
Germany,Nepalese,32,0.0347591840281549,4.390625,438.0,25.2,47609.781
Germany,New Zealand,3,0.0032586735026395,4.333333333333333,5.0,25.2,47609.781
Germany,Nigerian,3,0.0032586735026395,4.333333333333333,6.0,25.2,47609.781
Germany,Northern-Italian,80,0.0868979600703873,4.25625,1201.0,25.2,47609.781
Germany,Norwegian,4,0.0043448980035193,4.0,28.0,25.2,47609.781
Germany,Not specified,18702,20.3145706154548,3.9991712116351192,83807.0,25.2,47609.781
Germany,Pakistani,58,0.0630010210510308,4.163793103448276,777.0,25.2,47609.781
Germany,Persian,141,0.1531576546240577,4.173758865248227,1576.0,25.2,47609.781
Germany,Peruvian,31,0.0336729595272751,4.225806451612903,334.0,25.2,47609.781
Germany,Philippine,8,0.0086897960070387,4.0,95.0,25.2,47609.781
Germany,Pizza,7582,8.235754165670961,3.977050910050119,66184.0,25.2,47609.781
Germany,Polish,76,0.0825530620668679,4.355263157894737,552.0,25.2,47609.781
Germany,Polynesian,3,0.0032586735026395,4.166666666666667,171.0,25.2,47609.781
Germany,Portuguese,147,0.1596750016293367,4.2687074829931975,1319.0,25.2,47609.781
Germany,Pub,3255,3.5356607503638853,4.138095238095239,37350.0,25.2,47609.781
Germany,Puerto Rican,1,0.0010862245008798,5.0,4.0,25.2,47609.781
Germany,Romagna,2,0.0021724490017596,5.0,3.0,25.2,47609.781
Germany,Romana,10,0.0108622450087984,4.25,770.0,25.2,47609.781
Germany,Romanian,19,0.0206382655167169,4.052631578947368,39.0,25.2,47609.781
Germany,Russian,91,0.0988464295800655,4.2967032967032965,456.0,25.2,47609.781
Germany,Salvadoran,2,0.0021724490017596,4.25,5.0,25.2,47609.781
Germany,Sardinian,21,0.0228107145184766,4.4523809523809526,504.0,25.2,47609.781
Germany,Scandinavian,32,0.0347591840281549,4.359375,223.0,25.2,47609.781
Germany,Scottish,7,0.0076035715061588,4.142857142857143,233.0,25.2,47609.781
Germany,Seafood,2517,2.734027068714562,4.116805721096544,34564.0,25.2,47609.781
Germany,Sicilian,80,0.0868979600703873,4.43125,2155.0,25.2,47609.781
Germany,Singaporean,9,0.0097760205079185,4.333333333333333,149.0,25.2,47609.781
Germany,Slovenian,3,0.0032586735026395,3.1666666666666665,15.0,25.2,47609.781
Germany,Soups,702,0.762529599617649,4.2905982905982905,6202.0,25.2,47609.781
Germany,South American,309,0.3356433707718711,4.072815533980583,2461.0,25.2,47609.781
Germany,Southern-Italian,286,0.3106602072516347,4.361888111888112,4579.0,25.2,47609.781
Germany,Southwestern,59,0.0640872455519106,3.8728813559322033,2072.0,25.2,47609.781
Germany,Spanish,1059,1.1503117464317525,4.0576015108593015,10862.0,25.2,47609.781
Germany,Sri Lankan,34,0.0369316330299146,4.338235294117647,332.0,25.2,47609.781
Germany,Steakhouse,1480,1.607612261302166,4.08445945945946,24625.0,25.2,47609.781
Germany,Street Food,590,0.6408724555191067,4.291525423728814,3840.0,25.2,47609.781
Germany,Sushi,1860,2.020377571636506,3.954301075268817,19995.0,25.2,47609.781
Germany,Swedish,34,0.0369316330299146,3.735294117647059,230.0,25.2,47609.781
Germany,Swiss,65,0.0706045925571897,4.369230769230769,855.0,25.2,47609.781
Germany,Taiwanese,26,0.0282418370228758,4.423076923076923,165.0,25.2,47609.781
Germany,Thai,1334,1.449023484173709,4.14167916041979,15261.0,25.2,47609.781
Germany,Tibetan,13,0.0141209185114379,4.538461538461538,190.0,25.2,47609.781
Germany,Tunisian,5,0.0054311225043992,4.1,14.0,25.2,47609.781
Germany,Turkish,1785,1.9389107340705176,4.105882352941176,10286.0,25.2,47609.781
Germany,Tuscan,27,0.0293280615237557,4.407407407407407,1699.0,25.2,47609.781
Germany,Ukrainian,13,0.0141209185114379,4.423076923076923,59.0,25.2,47609.781
Germany,Uzbek,4,0.0043448980035193,3.875,30.0,25.2,47609.781
Germany,Venezuelan,7,0.0076035715061588,4.214285714285714,90.0,25.2,47609.781
Germany,Vietnamese,1292,1.4034020551367556,4.242260061919505,11709.0,25.2,47609.781
Germany,Welsh,1,0.0010862245008798,3.5,9.0,25.2,47609.781
Germany,Wine Bar,1085,1.1785535834546284,4.3663594470046085,8739.0,25.2,47609.781
Germany,Xinjiang,4,0.0043448980035193,3.875,21.0,25.2,47609.781
Germany,Yunnan,3,0.0032586735026395,4.333333333333333,12.0,25.2,47609.781
Greece,Afghani,2,0.0064238453138048,4.0,10.0,26.9,26760.3633
Greece,African,11,0.0353311492259266,4.590909090909091,447.0,26.9,26760.3633
Greece,Albanian,7,0.0224834585983169,4.571428571428571,150.0,26.9,26760.3633
Greece,American,650,2.087749726986574,4.309230769230769,15258.0,26.9,26760.3633
Greece,Arabic,44,0.1413245969037065,4.534090909090909,1649.0,26.9,26760.3633
Greece,Argentinian,12,0.038543071882829,4.166666666666667,276.0,26.9,26760.3633
Greece,Armenian,19,0.061026530481146,4.368421052631579,668.0,26.9,26760.3633
Greece,Asian,377,1.210894841652213,4.255968169761273,25838.0,26.9,26760.3633
Greece,Australian,7,0.0224834585983169,4.357142857142857,247.0,26.9,26760.3633
Greece,Austrian,4,0.0128476906276096,4.625,58.0,26.9,26760.3633
Greece,Azerbaijani,3,0.0096357679707072,4.833333333333333,31.0,26.9,26760.3633
Greece,Bahamian,1,0.0032119226569024,4.5,1.0,26.9,26760.3633
Greece,Balti,16,0.0513907625104387,4.34375,890.0,26.9,26760.3633
Greece,Bangladeshi,6,0.0192715359414145,4.166666666666667,83.0,26.9,26760.3633
Greece,Bar,2619,8.412025438427442,4.353379152348224,145118.0,26.9,26760.3633
Greece,Barbecue,1453,4.666923620479219,4.321403991741225,69962.0,26.9,26760.3633
Greece,Beer restaurants,91,0.2922849617781203,4.752747252747253,2970.0,26.9,26760.3633
Greece,Beijing cuisine,4,0.0128476906276096,4.125,19.0,26.9,26760.3633
Greece,Belgian,14,0.0449669171966339,4.714285714285714,138.0,26.9,26760.3633
Greece,Brazilian,7,0.0224834585983169,4.285714285714286,111.0,26.9,26760.3633
Greece,Brew Pub,229,0.7355302884306546,4.521834061135372,6996.0,26.9,26760.3633
Greece,British,181,0.5813580008993384,4.5,18067.0,26.9,26760.3633
Greece,Cafe,4778,15.346566454679772,4.393156132272917,128056.0,26.9,26760.3633
Greece,Cajun & Creole,3,0.0096357679707072,4.833333333333333,176.0,26.9,26760.3633
Greece,Cambodian,1,0.0032119226569024,3.5,5.0,26.9,26760.3633
Greece,Campania,67,0.2151988180124622,4.440298507462686,7225.0,26.9,26760.3633
Greece,Canadian,8,0.0256953812552193,4.125,211.0,26.9,26760.3633
Greece,Caribbean,16,0.0513907625104387,4.375,267.0,26.9,26760.3633
Greece,Caucasian,4,0.0128476906276096,4.25,33.0,26.9,26760.3633
Greece,Central American,26,0.0835099890794629,4.076923076923077,2144.0,26.9,26760.3633
Greece,Central Asian,3,0.0096357679707072,4.166666666666667,6.0,26.9,26760.3633
Greece,Central European,90,0.2890730391212179,4.322222222222222,3451.0,26.9,26760.3633
Greece,Central-Italian,16,0.0513907625104387,4.28125,2120.0,26.9,26760.3633
Greece,Chilean,1,0.0032119226569024,4.0,1.0,26.9,26760.3633
Greece,Chinese,193,0.6199010727821674,4.139896373056994,9259.0,26.9,26760.3633
Greece,Colombian,1,0.0032119226569024,4.0,92.0,26.9,26760.3633
Greece,Contemporary,302,0.9700006423845312,4.387417218543046,23383.0,26.9,26760.3633
Greece,Costa Rican,1,0.0032119226569024,5.0,1.0,26.9,26760.3633
Greece,Croatian,5,0.0160596132845121,4.4,41.0,26.9,26760.3633
Greece,Cuban,10,0.0321192265690242,4.15,317.0,26.9,26760.3633
Greece,Czech,7,0.0224834585983169,4.571428571428571,72.0,26.9,26760.3633
Greece,Danish,2,0.0064238453138048,4.75,14.0,26.9,26760.3633
Greece,Deli,222,0.7130468298323377,4.475225225225225,6155.0,26.9,26760.3633
Greece,Diner,913,2.932485385751911,4.365826944140197,21767.0,26.9,26760.3633
Greece,Dining bars,150,0.4817883985353632,4.616666666666666,5070.0,26.9,26760.3633
Greece,Dutch,15,0.0481788398535363,4.533333333333333,282.0,26.9,26760.3633
Greece,Eastern European,93,0.2987088070919252,4.419354838709677,1704.0,26.9,26760.3633
Greece,Egyptian,19,0.061026530481146,4.552631578947368,173.0,26.9,26760.3633
Greece,Emilian,1,0.0032119226569024,5.0,2.0,26.9,26760.3633
Greece,Ethiopian,4,0.0128476906276096,4.625,65.0,26.9,26760.3633
Greece,European,4154,13.34232671677266,4.366995666827155,444933.0,26.9,26760.3633
Greece,Fast food,1501,4.821095908010535,4.3127914723517655,55722.0,26.9,26760.3633
Greece,French,221,0.7098349071754352,4.447963800904978,3163.0,26.9,26760.3633
Greece,Fruit parlours,81,0.2601657352090962,4.555555555555555,1588.0,26.9,26760.3633
Greece,Fujian,2,0.0064238453138048,4.0,6.0,26.9,26760.3633
Greece,Fusion,146,0.4689407079077535,4.4006849315068495,17738.0,26.9,26760.3633
Greece,Gastropub,127,0.4079141774266075,4.507874015748032,6055.0,26.9,26760.3633
Greece,Georgian,4,0.0128476906276096,4.375,60.0,26.9,26760.3633
Greece,German,48,0.1541722875313162,4.5625,505.0,26.9,26760.3633
Greece,Greek,20761,66.68272627995118,4.334979047252059,1390125.0,26.9,26760.3633
Greece,Grill,1506,4.837155521295047,4.3708499335989375,105491.0,26.9,26760.3633
Greece,Guatemalan,1,0.0032119226569024,5.0,1.0,26.9,26760.3633
Greece,Hawaiian,4,0.0128476906276096,4.125,57.0,26.9,26760.3633
Greece,Healthy,1145,3.6776514421532727,4.553711790393013,216319.0,26.9,26760.3633
Greece,Hungarian,7,0.0224834585983169,4.928571428571429,59.0,26.9,26760.3633
Greece,Indian,100,0.3211922656902422,4.395,13126.0,26.9,26760.3633
Greece,Indonesian,9,0.0289073039121217,4.611111111111111,556.0,26.9,26760.3633
Greece,International,1233,3.960300635960686,4.4249797242497975,128672.0,26.9,26760.3633
Greece,Irish,11,0.0353311492259266,4.5,1235.0,26.9,26760.3633
Greece,Israeli,7,0.0224834585983169,4.571428571428571,278.0,26.9,26760.3633
Greece,Italian,1919,6.163679578595747,4.315007816571131,89804.0,26.9,26760.3633
Greece,Jamaican,3,0.0096357679707072,4.166666666666667,14.0,26.9,26760.3633
Greece,Japanese,177,0.5685103102717286,4.1807909604519775,7408.0,26.9,26760.3633
Greece,Japanese Fusion,12,0.038543071882829,4.375,74.0,26.9,26760.3633
Greece,Japanese sweets parlour,1,0.0032119226569024,4.0,3.0,26.9,26760.3633
Greece,Korean,7,0.0224834585983169,4.428571428571429,353.0,26.9,26760.3633
Greece,Latin,48,0.1541722875313162,4.291666666666667,2446.0,26.9,26760.3633
Greece,Lazio,6,0.0192715359414145,4.583333333333333,1876.0,26.9,26760.3633
Greece,Lebanese,44,0.1413245969037065,4.477272727272728,1875.0,26.9,26760.3633
Greece,Malaysian,2,0.0064238453138048,4.25,34.0,26.9,26760.3633
Greece,Medicinal foods,4,0.0128476906276096,4.625,17.0,26.9,26760.3633
Greece,Mediterranean,13511,43.39628701740862,4.3367996447339205,1237412.0,26.9,26760.3633
Greece,Mexican,136,0.4368214813387294,4.316176470588236,9461.0,26.9,26760.3633
Greece,Middle Eastern,134,0.4303976360249245,4.395522388059701,8068.0,26.9,26760.3633
Greece,Moroccan,6,0.0192715359414145,4.75,131.0,26.9,26760.3633
Greece,Native American,3,0.0096357679707072,4.166666666666667,16.0,26.9,26760.3633
Greece,Neapolitan,68,0.2184107406693647,4.441176470588236,7655.0,26.9,26760.3633
Greece,Nepalese,2,0.0064238453138048,4.75,4.0,26.9,26760.3633
Greece,Northern-Italian,15,0.0481788398535363,4.366666666666666,180.0,26.9,26760.3633
Greece,Not specified,3202,10.284576347401554,4.269675202998126,75373.0,26.9,26760.3633
Greece,Pakistani,11,0.0353311492259266,4.136363636363637,275.0,26.9,26760.3633
Greece,Persian,5,0.0160596132845121,4.8,114.0,26.9,26760.3633
Greece,Peruvian,14,0.0449669171966339,4.464285714285714,409.0,26.9,26760.3633
Greece,Philippine,2,0.0064238453138048,4.25,32.0,26.9,26760.3633
Greece,Pizza,1460,4.689407079077536,4.317123287671233,83320.0,26.9,26760.3633
Greece,Polish,2,0.0064238453138048,5.0,7.0,26.9,26760.3633
Greece,Polynesian,6,0.0192715359414145,4.0,80.0,26.9,26760.3633
Greece,Portuguese,5,0.0160596132845121,3.7,120.0,26.9,26760.3633
Greece,Pub,1744,5.601593113637823,4.394782110091743,52160.0,26.9,26760.3633
Greece,Romana,4,0.0128476906276096,4.5,1833.0,26.9,26760.3633
Greece,Romanian,6,0.0192715359414145,4.583333333333333,189.0,26.9,26760.3633
Greece,Russian,15,0.0481788398535363,4.6,121.0,26.9,26760.3633
